date,country,vpn_friendly,internet_freedom_index,remote_work_adoption,employment_rate
2023-03-12,BR,0.6,65.0,30,88.0
2023-03-13,BR,0.6,65.0,30,88.0
2023-03-14,BR,0.6,65.0,30,88.0
2023-03-15,BR,0.6,65.0,30,88.0
2023-03-16,BR,0.6,65.0,30,88.0
2023-03-17,BR,0.6,65.0,30,88.0
2023-03-18,BR,0.6,65.0,30,88.0
2023-03-19,BR,0.6,65.0,30,88.0
2023-03-20,BR,0.6,65.0,30,88.0
2023-03-21,BR,0.6,65.0,30,88.0
2023-03-22,BR,0.6,65.0,30,88.0
2023-03-23,BR,0.6,65.0,30,88.0
2023-03-24,BR,0.6,65.0,30,88.0
2023-03-25,BR,0.6,65.0,30,88.0
2023-03-26,BR,0.6,65.0,30,88.0
2023-03-27,BR,0.6,65.0,30,88.0
2023-03-28,BR,0.6,65.0,30,88.0
2023-03-29,BR,0.6,65.0,30,88.0
2023-03-30,BR,0.6,65.0,30,88.0
2023-03-31,BR,0.6,65.0,30,88.0
2023-04-01,BR,0.6,65.0,30,88.0
2023-04-02,BR,0.6,65.0,30,88.0
2023-04-03,BR,0.6,65.0,30,88.0
2023-04-04,BR,0.6,65.0,30,88.0
2023-04-05,BR,0.6,65.0,30,88.0
2023-04-06,BR,0.6,65.0,30,88.0
2023-04-07,BR,0.6,65.0,30,88.0
2023-04-08,BR,0.6,65.0,30,88.0
2023-04-09,BR,0.6,65.0,30,88.0
2023-04-10,BR,0.6,65.0,30,88.0
2023-04-11,BR,0.6,65.0,30,88.0
2023-04-12,BR,0.6,65.0,30,88.0
2023-04-13,BR,0.6,65.0,30,88.0
2023-04-14,BR,0.6,65.0,30,88.0
2023-04-15,BR,0.6,65.0,30,88.0
2023-04-16,BR,0.6,65.0,30,88.0
2023-04-17,BR,0.6,65.0,30,88.0
2023-04-18,BR,0.6,65.0,30,88.0
2023-04-19,BR,0.6,65.0,30,88.0
2023-04-20,BR,0.6,65.0,30,88.0
2023-04-21,BR,0.6,65.0,30,88.0
2023-04-22,BR,0.6,65.0,30,88.0
2023-04-23,BR,0.6,65.0,30,88.0
2023-04-24,BR,0.6,65.0,30,88.0
2023-04-25,BR,0.6,65.0,30,88.0
2023-04-26,BR,0.6,65.0,30,88.0
2023-04-27,BR,0.6,65.0,30,88.0
2023-04-28,BR,0.6,65.0,30,88.0
2023-04-29,BR,0.6,65.0,30,88.0
2023-04-30,BR,0.6,65.0,30,88.0
2023-05-01,BR,0.6,65.0,30,88.0
2023-05-02,BR,0.6,65.0,30,88.0
2023-05-03,BR,0.6,65.0,30,88.0
2023-05-04,BR,0.6,65.0,30,88.0
2023-05-05,BR,0.6,65.0,30,88.0
2023-05-06,BR,0.6,65.0,30,88.0
2023-05-07,BR,0.6,65.0,30,88.0
2023-05-08,BR,0.6,65.0,30,88.0
2023-05-09,BR,0.6,65.0,30,88.0
2023-05-10,BR,0.6,65.0,30,88.0
2023-05-11,BR,0.6,65.0,30,88.0
2023-05-12,BR,0.6,65.0,30,88.0
2023-05-13,BR,0.6,65.0,30,88.0
2023-05-14,BR,0.6,65.0,30,88.0
2023-05-15,BR,0.6,65.0,30,88.0
2023-05-16,BR,0.6,65.0,30,88.0
2023-05-17,BR,0.6,65.0,30,88.0
2023-05-18,BR,0.6,65.0,30,88.0
2023-05-19,BR,0.6,65.0,30,88.0
2023-05-20,BR,0.6,65.0,30,88.0
2023-05-21,BR,0.6,65.0,30,88.0
2023-05-22,BR,0.6,65.0,30,88.0
2023-05-23,BR,0.6,65.0,30,88.0
2023-05-24,BR,0.6,65.0,30,88.0
2023-05-25,BR,0.6,65.0,30,88.0
2023-05-26,BR,0.6,65.0,30,88.0
2023-05-27,BR,0.6,65.0,30,88.0
2023-05-28,BR,0.6,65.0,30,88.0
2023-05-29,BR,0.6,65.0,30,88.0
2023-05-30,BR,0.6,65.0,30,88.0
2023-05-31,BR,0.6,65.0,30,88.0
2023-06-01,BR,0.6,65.0,30,88.0
2023-06-02,BR,0.6,65.0,30,88.0
2023-06-03,BR,0.6,65.0,30,88.0
2023-06-04,BR,0.6,65.0,30,88.0
2023-06-05,BR,0.6,65.0,30,88.0
2023-06-06,BR,0.6,65.0,30,88.0
2023-06-07,BR,0.6,65.0,30,88.0
2023-06-08,BR,0.6,65.0,30,88.0
2023-06-09,BR,0.6,65.0,30,88.0
2023-06-10,BR,0.6,65.0,30,88.0
2023-06-11,BR,0.6,65.0,30,88.0
2023-06-12,BR,0.6,65.0,30,88.0
2023-06-13,BR,0.6,65.0,30,88.0
2023-06-14,BR,0.6,65.0,30,88.0
2023-06-15,BR,0.6,65.0,30,88.0
2023-06-16,BR,0.6,65.0,30,88.0
2023-06-17,BR,0.6,65.0,30,88.0
2023-06-18,BR,0.6,65.0,30,88.0
2023-06-19,BR,0.6,65.0,30,88.0
2023-06-20,BR,0.6,65.0,30,88.0
2023-06-21,BR,0.6,65.0,30,88.0
2023-06-22,BR,0.6,65.0,30,88.0
2023-06-23,BR,0.6,65.0,30,88.0
2023-06-24,BR,0.6,65.0,30,88.0
2023-06-25,BR,0.6,65.0,30,88.0
2023-06-26,BR,0.6,65.0,30,88.0
2023-06-27,BR,0.6,65.0,30,88.0
2023-06-28,BR,0.6,65.0,30,88.0
2023-06-29,BR,0.6,65.0,30,88.0
2023-06-30,BR,0.6,65.0,30,88.0
2023-07-01,BR,0.6,65.0,30,88.0
2023-07-02,BR,0.6,65.0,30,88.0
2023-07-03,BR,0.6,65.0,30,88.0
2023-07-04,BR,0.6,65.0,30,88.0
2023-07-05,BR,0.6,65.0,30,88.0
2023-07-06,BR,0.6,65.0,30,88.0
2023-07-07,BR,0.6,65.0,30,88.0
2023-07-08,BR,0.6,65.0,30,88.0
2023-07-09,BR,0.6,65.0,30,88.0
2023-07-10,BR,0.6,65.0,30,88.0
2023-07-11,BR,0.6,65.0,30,88.0
2023-07-12,BR,0.6,65.0,30,88.0
2023-07-13,BR,0.6,65.0,30,88.0
2023-07-14,BR,0.6,65.0,30,88.0
2023-07-15,BR,0.6,65.0,30,88.0
2023-07-16,BR,0.6,65.0,30,88.0
2023-07-17,BR,0.6,65.0,30,88.0
2023-07-18,BR,0.6,65.0,30,88.0
2023-07-19,BR,0.6,65.0,30,88.0
2023-07-20,BR,0.6,65.0,30,88.0
2023-07-21,BR,0.6,65.0,30,88.0
2023-07-22,BR,0.6,65.0,30,88.0
2023-07-23,BR,0.6,65.0,30,88.0
2023-07-24,BR,0.6,65.0,30,88.0
2023-07-25,BR,0.6,65.0,30,88.0
2023-07-26,BR,0.6,65.0,30,88.0
2023-07-27,BR,0.6,65.0,30,88.0
2023-07-28,BR,0.6,65.0,30,88.0
2023-07-29,BR,0.6,65.0,30,88.0
2023-07-30,BR,0.6,65.0,30,88.0
2023-07-31,BR,0.6,65.0,30,88.0
2023-08-01,BR,0.6,65.0,30,88.0
2023-08-02,BR,0.6,65.0,30,88.0
2023-08-03,BR,0.6,65.0,30,88.0
2023-08-04,BR,0.6,65.0,30,88.0
2023-08-05,BR,0.6,65.0,30,88.0
2023-08-06,BR,0.6,65.0,30,88.0
2023-08-07,BR,0.6,65.0,30,88.0
2023-08-08,BR,0.6,65.0,30,88.0
2023-08-09,BR,0.6,65.0,30,88.0
2023-08-10,BR,0.6,65.0,30,88.0
2023-08-11,BR,0.6,65.0,30,88.0
2023-08-12,BR,0.6,65.0,30,88.0
2023-08-13,BR,0.6,65.0,30,88.0
2023-08-14,BR,0.6,65.0,30,88.0
2023-08-15,BR,0.6,65.0,30,88.0
2023-08-16,BR,0.6,65.0,30,88.0
2023-08-17,BR,0.6,65.0,30,88.0
2023-08-18,BR,0.6,65.0,30,88.0
2023-08-19,BR,0.6,65.0,30,88.0
2023-08-20,BR,0.6,65.0,30,88.0
2023-08-21,BR,0.6,65.0,30,88.0
2023-08-22,BR,0.6,65.0,30,88.0
2023-08-23,BR,0.6,65.0,30,88.0
2023-08-24,BR,0.6,65.0,30,88.0
2023-08-25,BR,0.6,65.0,30,88.0
2023-08-26,BR,0.6,65.0,30,88.0
2023-08-27,BR,0.6,65.0,30,88.0
2023-08-28,BR,0.6,65.0,30,88.0
2023-08-29,BR,0.6,65.0,30,88.0
2023-08-30,BR,0.6,65.0,30,88.0
2023-08-31,BR,0.6,65.0,30,88.0
2023-09-01,BR,0.6,65.0,30,88.0
2023-09-02,BR,0.6,65.0,30,88.0
2023-09-03,BR,0.6,65.0,30,88.0
2023-09-04,BR,0.6,65.0,30,88.0
2023-09-05,BR,0.6,65.0,30,88.0
2023-09-06,BR,0.6,65.0,30,88.0
2023-09-07,BR,0.6,65.0,30,88.0
2023-09-08,BR,0.6,65.0,30,88.0
2023-09-09,BR,0.6,65.0,30,88.0
2023-09-10,BR,0.6,65.0,30,88.0
2023-09-11,BR,0.6,65.0,30,88.0
2023-09-12,BR,0.6,65.0,30,88.0
2023-09-13,BR,0.6,65.0,30,88.0
2023-09-14,BR,0.6,65.0,30,88.0
2023-09-15,BR,0.6,65.0,30,88.0
2023-09-16,BR,0.6,65.0,30,88.0
2023-09-17,BR,0.6,65.0,30,88.0
2023-09-18,BR,0.6,65.0,30,88.0
2023-09-19,BR,0.6,65.0,30,88.0
2023-09-20,BR,0.6,65.0,30,88.0
2023-09-21,BR,0.6,65.0,30,88.0
2023-09-22,BR,0.6,65.0,30,88.0
2023-09-23,BR,0.6,65.0,30,88.0
2023-09-24,BR,0.6,65.0,30,88.0
2023-09-25,BR,0.6,65.0,30,88.0
2023-09-26,BR,0.6,65.0,30,88.0
2023-09-27,BR,0.6,65.0,30,88.0
2023-09-28,BR,0.6,65.0,30,88.0
2023-09-29,BR,0.6,65.0,30,88.0
2023-09-30,BR,0.6,65.0,30,88.0
2023-10-01,BR,0.6,65.0,30,88.0
2023-10-02,BR,0.6,65.0,30,88.0
2023-10-03,BR,0.6,65.0,30,88.0
2023-10-04,BR,0.6,65.0,30,88.0
2023-10-05,BR,0.6,65.0,30,88.0
2023-10-06,BR,0.6,65.0,30,88.0
2023-10-07,BR,0.6,65.0,30,88.0
2023-10-08,BR,0.6,65.0,30,88.0
2023-10-09,BR,0.6,65.0,30,88.0
2023-10-10,BR,0.6,65.0,30,88.0
2023-10-11,BR,0.6,65.0,30,88.0
2023-10-12,BR,0.6,65.0,30,88.0
2023-10-13,BR,0.6,65.0,30,88.0
2023-10-14,BR,0.6,65.0,30,88.0
2023-10-15,BR,0.6,65.0,30,88.0
2023-10-16,BR,0.6,65.0,30,88.0
2023-10-17,BR,0.6,65.0,30,88.0
2023-10-18,BR,0.6,65.0,30,88.0
2023-10-19,BR,0.6,65.0,30,88.0
2023-10-20,BR,0.6,65.0,30,88.0
2023-10-21,BR,0.6,65.0,30,88.0
2023-10-22,BR,0.6,65.0,30,88.0
2023-10-23,BR,0.6,65.0,30,88.0
2023-10-24,BR,0.6,65.0,30,88.0
2023-10-25,BR,0.6,65.0,30,88.0
2023-10-26,BR,0.6,65.0,30,88.0
2023-10-27,BR,0.6,65.0,30,88.0
2023-10-28,BR,0.6,65.0,30,88.0
2023-10-29,BR,0.6,65.0,30,88.0
2023-10-30,BR,0.6,65.0,30,88.0
2023-10-31,BR,0.6,65.0,30,88.0
2023-11-01,BR,0.6,65.0,30,88.0
2023-11-02,BR,0.6,65.0,30,88.0
2023-11-03,BR,0.6,65.0,30,88.0
2023-11-04,BR,0.6,65.0,30,88.0
2023-11-05,BR,0.6,65.0,30,88.0
2023-11-06,BR,0.6,65.0,30,88.0
2023-11-07,BR,0.6,65.0,30,88.0
2023-11-08,BR,0.6,65.0,30,88.0
2023-11-09,BR,0.6,65.0,30,88.0
2023-11-10,BR,0.6,65.0,30,88.0
2023-11-11,BR,0.6,65.0,30,88.0
2023-11-12,BR,0.6,65.0,30,88.0
2023-11-13,BR,0.6,65.0,30,88.0
2023-11-14,BR,0.6,65.0,30,88.0
2023-11-15,BR,0.6,65.0,30,88.0
2023-11-16,BR,0.6,65.0,30,88.0
2023-11-17,BR,0.6,65.0,30,88.0
2023-11-18,BR,0.6,65.0,30,88.0
2023-11-19,BR,0.6,65.0,30,88.0
2023-11-20,BR,0.6,65.0,30,88.0
2023-11-21,BR,0.6,65.0,30,88.0
2023-11-22,BR,0.6,65.0,30,88.0
2023-11-23,BR,0.6,65.0,30,88.0
2023-11-24,BR,0.6,65.0,30,88.0
2023-11-25,BR,0.6,65.0,30,88.0
2023-11-26,BR,0.6,65.0,30,88.0
2023-11-27,BR,0.6,65.0,30,88.0
2023-11-28,BR,0.6,65.0,30,88.0
2023-11-29,BR,0.6,65.0,30,88.0
2023-11-30,BR,0.6,65.0,30,88.0
2023-12-01,BR,0.6,65.0,30,88.0
2023-12-02,BR,0.6,65.0,30,88.0
2023-12-03,BR,0.6,65.0,30,88.0
2023-12-04,BR,0.6,65.0,30,88.0
2023-12-05,BR,0.6,65.0,30,88.0
2023-12-06,BR,0.6,65.0,30,88.0
2023-12-07,BR,0.6,65.0,30,88.0
2023-12-08,BR,0.6,65.0,30,88.0
2023-12-09,BR,0.6,65.0,30,88.0
2023-12-10,BR,0.6,65.0,30,88.0
2023-12-11,BR,0.6,65.0,30,88.0
2023-12-12,BR,0.6,65.0,30,88.0
2023-12-13,BR,0.6,65.0,30,88.0
2023-12-14,BR,0.6,65.0,30,88.0
2023-12-15,BR,0.6,65.0,30,88.0
2023-12-16,BR,0.6,65.0,30,88.0
2023-12-17,BR,0.6,65.0,30,88.0
2023-12-18,BR,0.6,65.0,30,88.0
2023-12-19,BR,0.6,65.0,30,88.0
2023-12-20,BR,0.6,65.0,30,88.0
2023-12-21,BR,0.6,65.0,30,88.0
2023-12-22,BR,0.6,65.0,30,88.0
2023-12-23,BR,0.6,65.0,30,88.0
2023-12-24,BR,0.6,65.0,30,88.0
2023-12-25,BR,0.6,65.0,30,88.0
2023-12-26,BR,0.6,65.0,30,88.0
2023-12-27,BR,0.6,65.0,30,88.0
2023-12-28,BR,0.6,65.0,30,88.0
2023-12-29,BR,0.6,65.0,30,88.0
2023-12-30,BR,0.6,65.0,30,88.0
2023-12-31,BR,0.6,65.0,30,88.0
2024-01-01,BR,0.6,65.0,30,88.0
2024-01-02,BR,0.6,65.0,30,88.0
2024-01-03,BR,0.6,65.0,30,88.0
2024-01-04,BR,0.6,65.0,30,88.0
2024-01-05,BR,0.6,65.0,30,88.0
2024-01-06,BR,0.6,65.0,30,88.0
2024-01-07,BR,0.6,65.0,30,88.0
2024-01-08,BR,0.6,65.0,30,88.0
2024-01-09,BR,0.6,65.0,30,88.0
2024-01-10,BR,0.6,65.0,30,88.0
2024-01-11,BR,0.6,65.0,30,88.0
2024-01-12,BR,0.6,65.0,30,88.0
2024-01-13,BR,0.6,65.0,30,88.0
2024-01-14,BR,0.6,65.0,30,88.0
2024-01-15,BR,0.6,65.0,30,88.0
2024-01-16,BR,0.6,65.0,30,88.0
2024-01-17,BR,0.6,65.0,30,88.0
2024-01-18,BR,0.6,65.0,30,88.0
2024-01-19,BR,0.6,65.0,30,88.0
2024-01-20,BR,0.6,65.0,30,88.0
2024-01-21,BR,0.6,65.0,30,88.0
2024-01-22,BR,0.6,65.0,30,88.0
2024-01-23,BR,0.6,65.0,30,88.0
2024-01-24,BR,0.6,65.0,30,88.0
2024-01-25,BR,0.6,65.0,30,88.0
2024-01-26,BR,0.6,65.0,30,88.0
2024-01-27,BR,0.6,65.0,30,88.0
2024-01-28,BR,0.6,65.0,30,88.0
2024-01-29,BR,0.6,65.0,30,88.0
2024-01-30,BR,0.6,65.0,30,88.0
2024-01-31,BR,0.6,65.0,30,88.0
2024-02-01,BR,0.6,65.0,30,88.0
2024-02-02,BR,0.6,65.0,30,88.0
2024-02-03,BR,0.6,65.0,30,88.0
2024-02-04,BR,0.6,65.0,30,88.0
2024-02-05,BR,0.6,65.0,30,88.0
2024-02-06,BR,0.6,65.0,30,88.0
2024-02-07,BR,0.6,65.0,30,88.0
2024-02-08,BR,0.6,65.0,30,88.0
2024-02-09,BR,0.6,65.0,30,88.0
2024-02-10,BR,0.6,65.0,30,88.0
2024-02-11,BR,0.6,65.0,30,88.0
2024-02-12,BR,0.6,65.0,30,88.0
2024-02-13,BR,0.6,65.0,30,88.0
2024-02-14,BR,0.6,65.0,30,88.0
2024-02-15,BR,0.6,65.0,30,88.0
2024-02-16,BR,0.6,65.0,30,88.0
2024-02-17,BR,0.6,65.0,30,88.0
2024-02-18,BR,0.6,65.0,30,88.0
2024-02-19,BR,0.6,65.0,30,88.0
2024-02-20,BR,0.6,65.0,30,88.0
2024-02-21,BR,0.6,65.0,30,88.0
2024-02-22,BR,0.6,65.0,30,88.0
2024-02-23,BR,0.6,65.0,30,88.0
2024-02-24,BR,0.6,65.0,30,88.0
2024-02-25,BR,0.6,65.0,30,88.0
2024-02-26,BR,0.6,65.0,30,88.0
2024-02-27,BR,0.6,65.0,30,88.0
2024-02-28,BR,0.6,65.0,30,88.0
2024-02-29,BR,0.6,65.0,30,88.0
2024-03-01,BR,0.6,65.0,30,88.0
2024-03-02,BR,0.6,65.0,30,88.0
2024-03-03,BR,0.6,65.0,30,88.0
2024-03-04,BR,0.6,65.0,30,88.0
2024-03-05,BR,0.6,65.0,30,88.0
2024-03-06,BR,0.6,65.0,30,88.0
2024-03-07,BR,0.6,65.0,30,88.0
2024-03-08,BR,0.6,65.0,30,88.0
2024-03-09,BR,0.6,65.0,30,88.0
2024-03-10,BR,0.6,65.0,30,88.0
2024-03-11,BR,0.6,65.0,30,88.0
2024-03-12,BR,0.6,65.0,30,88.0
2024-03-13,BR,0.6,65.0,30,88.0
2024-03-14,BR,0.6,65.0,30,88.0
2024-03-15,BR,0.6,65.0,30,88.0
2024-03-16,BR,0.6,65.0,30,88.0
2024-03-17,BR,0.6,65.0,30,88.0
2024-03-18,BR,0.6,65.0,30,88.0
2024-03-19,BR,0.6,65.0,30,88.0
2024-03-20,BR,0.6,65.0,30,88.0
2024-03-21,BR,0.6,65.0,30,88.0
2024-03-22,BR,0.6,65.0,30,88.0
2024-03-23,BR,0.6,65.0,30,88.0
2024-03-24,BR,0.6,65.0,30,88.0
2024-03-25,BR,0.6,65.0,30,88.0
2024-03-26,BR,0.6,65.0,30,88.0
2024-03-27,BR,0.6,65.0,30,88.0
2024-03-28,BR,0.6,65.0,30,88.0
2024-03-29,BR,0.6,65.0,30,88.0
2024-03-30,BR,0.6,65.0,30,88.0
2024-03-31,BR,0.6,65.0,30,88.0
2024-04-01,BR,0.6,65.0,30,88.0
2024-04-02,BR,0.6,65.0,30,88.0
2024-04-03,BR,0.6,65.0,30,88.0
2024-04-04,BR,0.6,65.0,30,88.0
2024-04-05,BR,0.6,65.0,30,88.0
2024-04-06,BR,0.6,65.0,30,88.0
2024-04-07,BR,0.6,65.0,30,88.0
2024-04-08,BR,0.6,65.0,30,88.0
2024-04-09,BR,0.6,65.0,30,88.0
2024-04-10,BR,0.6,65.0,30,88.0
2024-04-11,BR,0.6,65.0,30,88.0
2024-04-12,BR,0.6,65.0,30,88.0
2024-04-13,BR,0.6,65.0,30,88.0
2024-04-14,BR,0.6,65.0,30,88.0
2024-04-15,BR,0.6,65.0,30,88.0
2024-04-16,BR,0.6,65.0,30,88.0
2024-04-17,BR,0.6,65.0,30,88.0
2024-04-18,BR,0.6,65.0,30,88.0
2024-04-19,BR,0.6,65.0,30,88.0
2024-04-20,BR,0.6,65.0,30,88.0
2024-04-21,BR,0.6,65.0,30,88.0
2024-04-22,BR,0.6,65.0,30,88.0
2024-04-23,BR,0.6,65.0,30,88.0
2024-04-24,BR,0.6,65.0,30,88.0
2024-04-25,BR,0.6,65.0,30,88.0
2024-04-26,BR,0.6,65.0,30,88.0
2024-04-27,BR,0.6,65.0,30,88.0
2024-04-28,BR,0.6,65.0,30,88.0
2024-04-29,BR,0.6,65.0,30,88.0
2024-04-30,BR,0.6,65.0,30,88.0
2024-05-01,BR,0.6,65.0,30,88.0
2024-05-02,BR,0.6,65.0,30,88.0
2024-05-03,BR,0.6,65.0,30,88.0
2024-05-04,BR,0.6,65.0,30,88.0
2024-05-05,BR,0.6,65.0,30,88.0
2024-05-06,BR,0.6,65.0,30,88.0
2024-05-07,BR,0.6,65.0,30,88.0
2024-05-08,BR,0.6,65.0,30,88.0
2024-05-09,BR,0.6,65.0,30,88.0
2024-05-10,BR,0.6,65.0,30,88.0
2024-05-11,BR,0.6,65.0,30,88.0
2024-05-12,BR,0.6,65.0,30,88.0
2024-05-13,BR,0.6,65.0,30,88.0
2024-05-14,BR,0.6,65.0,30,88.0
2024-05-15,BR,0.6,65.0,30,88.0
2024-05-16,BR,0.6,65.0,30,88.0
2024-05-17,BR,0.6,65.0,30,88.0
2024-05-18,BR,0.6,65.0,30,88.0
2024-05-19,BR,0.6,65.0,30,88.0
2024-05-20,BR,0.6,65.0,30,88.0
2024-05-21,BR,0.6,65.0,30,88.0
2024-05-22,BR,0.6,65.0,30,88.0
2024-05-23,BR,0.6,65.0,30,88.0
2024-05-24,BR,0.6,65.0,30,88.0
2024-05-25,BR,0.6,65.0,30,88.0
2024-05-26,BR,0.6,65.0,30,88.0
2024-05-27,BR,0.6,65.0,30,88.0
2024-05-28,BR,0.6,65.0,30,88.0
2024-05-29,BR,0.6,65.0,30,88.0
2024-05-30,BR,0.6,65.0,30,88.0
2024-05-31,BR,0.6,65.0,30,88.0
2024-06-01,BR,0.6,65.0,30,88.0
2024-06-02,BR,0.6,65.0,30,88.0
2024-06-03,BR,0.6,65.0,30,88.0
2024-06-04,BR,0.6,65.0,30,88.0
2024-06-05,BR,0.6,65.0,30,88.0
2024-06-06,BR,0.6,65.0,30,88.0
2024-06-07,BR,0.6,65.0,30,88.0
2024-06-08,BR,0.6,65.0,30,88.0
2024-06-09,BR,0.6,65.0,30,88.0
2024-06-10,BR,0.6,65.0,30,88.0
2024-06-11,BR,0.6,65.0,30,88.0
2024-06-12,BR,0.6,65.0,30,88.0
2024-06-13,BR,0.6,65.0,30,88.0
2024-06-14,BR,0.6,65.0,30,88.0
2024-06-15,BR,0.6,65.0,30,88.0
2024-06-16,BR,0.6,65.0,30,88.0
2024-06-17,BR,0.6,65.0,30,88.0
2024-06-18,BR,0.6,65.0,30,88.0
2024-06-19,BR,0.6,65.0,30,88.0
2024-06-20,BR,0.6,65.0,30,88.0
2024-06-21,BR,0.6,65.0,30,88.0
2024-06-22,BR,0.6,65.0,30,88.0
2024-06-23,BR,0.6,65.0,30,88.0
2024-06-24,BR,0.6,65.0,30,88.0
2024-06-25,BR,0.6,65.0,30,88.0
2024-06-26,BR,0.6,65.0,30,88.0
2024-06-27,BR,0.6,65.0,30,88.0
2024-06-28,BR,0.6,65.0,30,88.0
2024-06-29,BR,0.6,65.0,30,88.0
2024-06-30,BR,0.6,65.0,30,88.0
2024-07-01,BR,0.6,65.0,30,88.0
2024-07-02,BR,0.6,65.0,30,88.0
2024-07-03,BR,0.6,65.0,30,88.0
2024-07-04,BR,0.6,65.0,30,88.0
2024-07-05,BR,0.6,65.0,30,88.0
2024-07-06,BR,0.6,65.0,30,88.0
2024-07-07,BR,0.6,65.0,30,88.0
2024-07-08,BR,0.6,65.0,30,88.0
2024-07-09,BR,0.6,65.0,30,88.0
2024-07-10,BR,0.6,65.0,30,88.0
2024-07-11,BR,0.6,65.0,30,88.0
2024-07-12,BR,0.6,65.0,30,88.0
2024-07-13,BR,0.6,65.0,30,88.0
2024-07-14,BR,0.6,65.0,30,88.0
2024-07-15,BR,0.6,65.0,30,88.0
2024-07-16,BR,0.6,65.0,30,88.0
2024-07-17,BR,0.6,65.0,30,88.0
2024-07-18,BR,0.6,65.0,30,88.0
2024-07-19,BR,0.6,65.0,30,88.0
2024-07-20,BR,0.6,65.0,30,88.0
2024-07-21,BR,0.6,65.0,30,88.0
2024-07-22,BR,0.6,65.0,30,88.0
2024-07-23,BR,0.6,65.0,30,88.0
2024-07-24,BR,0.6,65.0,30,88.0
2024-07-25,BR,0.6,65.0,30,88.0
2024-07-26,BR,0.6,65.0,30,88.0
2024-07-27,BR,0.6,65.0,30,88.0
2024-07-28,BR,0.6,65.0,30,88.0
2024-07-29,BR,0.6,65.0,30,88.0
2024-07-30,BR,0.6,65.0,30,88.0
2024-07-31,BR,0.6,65.0,30,88.0
2024-08-01,BR,0.6,65.0,30,88.0
2024-08-02,BR,0.6,65.0,30,88.0
2024-08-03,BR,0.6,65.0,30,88.0
2024-08-04,BR,0.6,65.0,30,88.0
2024-08-05,BR,0.6,65.0,30,88.0
2024-08-06,BR,0.6,65.0,30,88.0
2024-08-07,BR,0.6,65.0,30,88.0
2024-08-08,BR,0.6,65.0,30,88.0
2024-08-09,BR,0.6,65.0,30,88.0
2024-08-10,BR,0.6,65.0,30,88.0
2024-08-11,BR,0.6,65.0,30,88.0
2024-08-12,BR,0.6,65.0,30,88.0
2024-08-13,BR,0.6,65.0,30,88.0
2024-08-14,BR,0.6,65.0,30,88.0
2024-08-15,BR,0.6,65.0,30,88.0
2024-08-16,BR,0.6,65.0,30,88.0
2024-08-17,BR,0.6,65.0,30,88.0
2024-08-18,BR,0.6,65.0,30,88.0
2024-08-19,BR,0.6,65.0,30,88.0
2024-08-20,BR,0.6,65.0,30,88.0
2024-08-21,BR,0.6,65.0,30,88.0
2024-08-22,BR,0.6,65.0,30,88.0
2024-08-23,BR,0.6,65.0,30,88.0
2024-08-24,BR,0.6,65.0,30,88.0
2024-08-25,BR,0.6,65.0,30,88.0
2024-08-26,BR,0.6,65.0,30,88.0
2024-08-27,BR,0.6,65.0,30,88.0
2024-08-28,BR,0.6,65.0,30,88.0
2024-08-29,BR,0.6,65.0,30,88.0
2024-08-30,BR,0.6,65.0,30,88.0
2024-08-31,BR,0.6,65.0,30,88.0
2024-09-01,BR,0.6,65.0,30,88.0
2024-09-02,BR,0.6,65.0,30,88.0
2024-09-03,BR,0.6,65.0,30,88.0
2024-09-04,BR,0.6,65.0,30,88.0
2024-09-05,BR,0.6,65.0,30,88.0
2024-09-06,BR,0.6,65.0,30,88.0
2024-09-07,BR,0.6,65.0,30,88.0
2024-09-08,BR,0.6,65.0,30,88.0
2024-09-09,BR,0.6,65.0,30,88.0
2024-09-10,BR,0.6,65.0,30,88.0
2024-09-11,BR,0.6,65.0,30,88.0
2024-09-12,BR,0.6,65.0,30,88.0
2024-09-13,BR,0.6,65.0,30,88.0
2024-09-14,BR,0.6,65.0,30,88.0
2024-09-15,BR,0.6,65.0,30,88.0
2024-09-16,BR,0.6,65.0,30,88.0
2024-09-17,BR,0.6,65.0,30,88.0
2024-09-18,BR,0.6,65.0,30,88.0
2024-09-19,BR,0.6,65.0,30,88.0
2024-09-20,BR,0.6,65.0,30,88.0
2024-09-21,BR,0.6,65.0,30,88.0
2024-09-22,BR,0.6,65.0,30,88.0
2024-09-23,BR,0.6,65.0,30,88.0
2024-09-24,BR,0.6,65.0,30,88.0
2024-09-25,BR,0.6,65.0,30,88.0
2024-09-26,BR,0.6,65.0,30,88.0
2024-09-27,BR,0.6,65.0,30,88.0
2024-09-28,BR,0.6,65.0,30,88.0
2024-09-29,BR,0.6,65.0,30,88.0
2024-09-30,BR,0.6,65.0,30,88.0
2024-10-01,BR,0.6,65.0,30,88.0
2024-10-02,BR,0.6,65.0,30,88.0
2024-10-03,BR,0.6,65.0,30,88.0
2024-10-04,BR,0.6,65.0,30,88.0
2024-10-05,BR,0.6,65.0,30,88.0
2024-10-06,BR,0.6,65.0,30,88.0
2024-10-07,BR,0.6,65.0,30,88.0
2024-10-08,BR,0.6,65.0,30,88.0
2024-10-09,BR,0.6,65.0,30,88.0
2024-10-10,BR,0.6,65.0,30,88.0
2024-10-11,BR,0.6,65.0,30,88.0
2024-10-12,BR,0.6,65.0,30,88.0
